
F,KEO,KW,3,circle3,n,1,8.60589313507,n,0.542557954788,1,
F,KEO,KW,2,circle2,x,1,9.28926706314,x,0.402642011642,1,
F,KEO,KW,4,circle4,m,1,9.83877301216,m,0.413136005402,1,
F,KEO,KW,4,circle4,m,1,10.4051289558,m,0.390259981155,1,
F,KEO,KW,1,circle1,z,1,10.9382789135,z,0.512717008591,1,
F,KEO,KW,2,circle2,x,1,11.6044270992,x,0.358413934708,1,
F,KEO,KW,2,circle2,x,1,12.1045091152,x,0.417970895767,1,
F,KEO,KW,4,circle4,m,1,12.6705110073,m,0.379950046539,1,
F,KEO,KW,3,circle3,n,1,13.20403409,n,0.51784992218,1,
F,KEO,KW,2,circle2,x,1,13.8701779842,x,0.41172003746,1,
F,KEO,KW,4,circle4,m,1,14.4198169708,m,0.437629938126,1,
F,KEO,KW,4,circle4,m,1,15.0030229092,m,0.445927143097,1,
F,KEO,KW,1,circle1,z,1,15.6024301052,z,0.582537889481,1,
F,KEO,KW,2,circle2,x,1,16.3358500004,x,0.472619056702,1,
F,KEO,KW,2,circle2,x,1,16.9520790577,x,0.495931863785,1,
F,KEO,KW,4,circle4,m,1,17.6016499996,m,0.43838095665,1,
F,KEO,KW,3,circle3,n,1,18.184885025,n,0.446629047394,1,
F,KEO,KW,2,circle2,x,1,18.7844059467,x,0.423046112061,1,
F,KEO,KW,4,circle4,m,1,19.3510689735,m,0.399939060211,1,
F,KEO,KW,4,circle4,m,1,19.900635004,n,0.506103992462,0,
F,KEO,KW,4,circle4,m,2,19.900635004,m,0.649904966354,1,
F,KEO,KW,1,circle1,z,1,20.7001900673,z,0.426287889481,1,
F,KEO,KW,2,circle2,x,1,21.2668890953,x,0.435148954391,1,
F,KEO,KW,2,circle2,x,1,21.8497600555,x,0.4282310009,1,
F,KEO,KW,4,circle4,m,1,22.4160339832,m,0.405467987061,1,
F,KEO,KW,3,circle3,n,1,22.9659221172,n,0.383512973785,1,
F,KEO,KW,2,circle2,x,1,23.4987690449,x,0.41015291214,1,
F,KEO,KW,4,circle4,m,1,24.0488231182,m,0.403718948364,1,
F,KEO,KW,4,circle4,m,1,24.5983319283,m,0.462249994278,1,
F,KEO,KW,1,circle1,z,1,25.1983139515,z,0.437688112259,1,
F,KEO,KW,2,circle2,x,1,25.7810909748,x,0.462917089462,1,
F,KEO,KW,2,circle2,x,1,26.3809130192,x,0.39060997963,1,
F,KEO,KW,4,circle4,m,1,26.9139931202,m,0.353724002838,1,
F,KEO,KW,3,circle3,n,1,27.41355896,n,0.381425142288,1,
F,KEO,KW,2,circle2,x,1,27.9469120502,x,0.344299077988,1,
F,KEO,KW,4,circle4,m,1,28.4296450615,m,0.34077000618,1,
F,KEO,KW,4,circle4,m,1,28.9130461216,n,0.497128009796,0,
F,KEO,KW,4,circle4,m,2,28.9130461216,m,0.576959848404,1,
F,KEO,KW,1,circle1,z,1,29.6292550564,z,0.436784982681,1,
F,KEO,KW,2,circle2,x,1,30.2126059532,x,0.41290307045,1,
F,KEO,KW,2,circle2,x,1,30.7786800861,x,0.358908891678,1,
F,KEO,KW,4,circle4,m,1,31.2787849903,m,0.354107141495,1,
F,KEO,KW,3,circle3,n,1,31.7783010006,n,0.350629091263,1,
F,KEO,KW,2,circle2,x,1,32.2782900333,x,0.394164085388,1,
F,KEO,KW,4,circle4,m,1,32.8111269474,m,0.341354131699,1,
F,KEO,KW,4,circle4,m,1,33.2944889069,m,0.481490135193,1,
F,KEO,KW,1,circle1,z,1,33.9273951054,z,0.360587835312,1,
F,KEO,KW,2,circle2,x,1,34.4269709587,x,0.340557098389,1,
F,KEO,KW,2,circle2,x,1,34.9102101326,x,0.608820915222,1,
F,KEO,KW,4,circle4,m,1,35.6597409248,m,0.371271133423,1,
F,KEO,KW,3,circle3,n,1,36.1764090061,n,0.430279016495,1,
F,KEO,KW,2,circle2,x,1,36.7592511177,x,0.407184839249,1,
F,KEO,KW,4,circle4,m,1,37.3092870712,m,0.400779008865,1,
F,KEO,KW,4,circle4,m,1,37.858725071,m,0.379302024841,1,
F,KEO,KW,1,circle1,z,1,38.3752999306,z,0.438234090805,1,
F,KEO,KW,2,circle2,x,1,38.9582819939,x,0.351274013519,1,
F,KEO,KW,2,circle2,x,1,39.4577989578,x,0.395169973373,1,
F,KEO,KW,4,circle4,m,1,39.9911780357,m,0.40554189682,1,
F,KEO,KW,3,circle3,n,1,40.5406661034,n,0.383853912354,1,
F,KEO,KW,2,circle2,x,1,41.074062109,x,0.346052885056,1,
F,KEO,KW,4,circle4,m,1,41.5736179352,m,0.374592065811,1,
F,KEO,KW,4,circle4,m,1,42.0902631283,m,0.35324883461,1,
F,KEO,KW,1,circle1,z,1,42.5897500515,z,0.429970979691,1,
F,KEO,KW,2,circle2,x,1,43.1731169224,x,0.341901063919,1,
F,KEO,KW,2,circle2,x,1,43.6560089588,x,0.402976036072,1,
F,KEO,KW,4,circle4,m,1,44.2059810162,m,0.316533088684,1,
F,KEO,KW,3,circle3,n,1,44.6721289158,m,0.394361019135,0,
F,KEO,KW,3,circle3,n,2,44.6721289158,n,0.618615150452,1,
F,KEO,KW,2,circle2,x,1,45.438380003,x,0.491610050201,1,
F,KEO,KW,4,circle4,m,1,46.0716700554,m,0.43376493454,1,
F,KEO,KW,4,circle4,m,1,46.6545031071,m,0.411207914352,1,
F,KEO,KW,1,circle1,z,1,47.2044579983,z,0.420565128326,1,
F,KEO,KW,2,circle2,x,1,47.7707369328,x,0.366394996643,1,
F,KEO,KW,2,circle2,x,1,48.2874190807,x,0.377085924149,1,
F,KEO,KW,4,circle4,m,1,48.803591013,m,0.404913902283,1,
