
M,JMD,Nicholas M,2,circle2,x,1,39.2765569687,x,0.401401042938,1,
M,JMD,Nicholas M,1,circle1,z,1,39.8260939121,z,0.363857030869,1,
M,JMD,Nicholas M,4,circle4,m,1,40.3428139687,m,0.35871887207,1,
M,JMD,Nicholas M,3,circle3,n,1,40.8423140049,n,0.38719701767,1,
M,JMD,Nicholas M,3,circle3,n,1,41.3756668568,n,0.445392131805,1,
M,JMD,Nicholas M,4,circle4,m,1,41.9584429264,m,0.358668088913,1,
M,JMD,Nicholas M,1,circle1,z,1,42.45814991,z,0.338382005692,1,
M,JMD,Nicholas M,4,circle4,m,1,42.9413518906,m,0.463050127029,1,
M,JMD,Nicholas M,2,circle2,x,1,43.5575048923,x,0.470421075821,1,
M,JMD,Nicholas M,1,circle1,z,1,44.1742429733,z,0.349206924438,1,
M,JMD,Nicholas M,4,circle4,m,1,44.6737508774,m,0.281743049622,1,
M,JMD,Nicholas M,3,circle3,n,1,45.1071009636,n,0.344376087189,1,
M,JMD,Nicholas M,3,circle3,n,1,45.5899069309,n,0.453068971634,1,
M,JMD,Nicholas M,4,circle4,m,1,46.1899118423,m,0.348682165146,1,
M,JMD,Nicholas M,1,circle1,z,1,46.689401865,z,0.28106212616,1,
M,JMD,Nicholas M,4,circle4,m,1,47.1227838993,m,0.39117193222,1,
M,JMD,Nicholas M,2,circle2,x,1,47.6556668282,x,0.322260141373,1,
M,JMD,Nicholas M,1,circle1,z,1,48.1223618984,z,0.335376024246,1,
M,JMD,Nicholas M,4,circle4,m,1,48.6051449776,m,0.284474849701,1,
M,JMD,Nicholas M,3,circle3,n,1,49.0385329723,n,0.44272685051,1,
M,JMD,Nicholas M,3,circle3,n,1,49.6213519573,n,0.531733989716,1,
M,JMD,Nicholas M,4,circle4,m,1,50.3047020435,m,0.391799926758,1,
M,JMD,Nicholas M,1,circle1,z,1,50.8376040459,z,0.338882923126,1,
M,JMD,Nicholas M,4,circle4,m,1,51.320912838,m,0.255218982697,1,
M,JMD,Nicholas M,2,circle2,x,1,51.7204580307,x,0.431499958038,1,
M,JMD,Nicholas M,1,circle1,z,1,52.3037469387,z,0.327794075012,1,
M,JMD,Nicholas M,4,circle4,m,1,52.7699739933,m,0.293563842773,1,
M,JMD,Nicholas M,3,circle3,n,1,53.2032959461,n,0.371813058853,1,
M,JMD,Nicholas M,3,circle3,n,1,53.7194588184,n,0.495504140854,1,
M,JMD,Nicholas M,4,circle4,m,1,54.3528199196,m,0.437736988068,1,
M,JMD,Nicholas M,1,circle1,z,1,54.9357130527,z,0.270821809769,1,
M,JMD,Nicholas M,4,circle4,m,1,55.3522620201,n,0.349911928177,0,
M,JMD,Nicholas M,4,circle4,m,2,55.3522620201,m,0.653864860535,1,
M,JMD,Nicholas M,2,circle2,x,1,56.1518769264,x,0.861711978912,1,
M,JMD,Nicholas M,1,circle1,z,1,57.1513669491,z,0.357644081116,1,
M,JMD,Nicholas M,4,circle4,m,1,57.6508588791,m,0.290147066116,1,
M,JMD,Nicholas M,3,circle3,n,1,58.0842490196,n,0.416290998459,1,
M,JMD,Nicholas M,3,circle3,n,1,58.6504478455,n,0.474066972733,1,
M,JMD,Nicholas M,4,circle4,m,1,59.2671079636,m,0.384855985641,1,
M,JMD,Nicholas M,1,circle1,z,1,59.7999458313,z,0.364187002182,1,
M,JMD,Nicholas M,4,circle4,m,1,60.3167238235,m,0.35878610611,1,
M,JMD,Nicholas M,2,circle2,x,1,60.8161890507,x,0.467636823654,1,
M,JMD,Nicholas M,1,circle1,z,1,61.4325950146,z,0.346350908279,1,
M,JMD,Nicholas M,4,circle4,m,1,61.9323458672,m,0.374717950821,1,
M,JMD,Nicholas M,3,circle3,n,1,62.4487059116,n,0.497852087021,1,
M,JMD,Nicholas M,3,circle3,n,1,63.0985689163,n,0.423418045044,1,
M,JMD,Nicholas M,4,circle4,m,1,63.6647880077,m,0.369243860245,1,
M,JMD,Nicholas M,1,circle1,z,1,64.1813998222,z,0.412041187286,1,
M,JMD,Nicholas M,4,circle4,m,1,64.730891943,m,0.40670800209,1,
M,JMD,Nicholas M,2,circle2,x,1,65.2809560299,x,0.416032791138,1,
M,JMD,Nicholas M,1,circle1,z,1,65.847121954,z,0.377861976624,1,
M,JMD,Nicholas M,4,circle4,m,1,66.3638548851,m,0.404611110687,1,
M,JMD,Nicholas M,3,circle3,n,1,66.9132800102,n,0.479156970978,1,
M,JMD,Nicholas M,3,circle3,n,1,67.5295629501,n,0.470433950424,1,
M,JMD,Nicholas M,4,circle4,m,1,68.1461880207,m,0.333333969116,1,
M,JMD,Nicholas M,1,circle1,z,1,68.6290638447,z,0.346449136734,1,
M,JMD,Nicholas M,4,circle4,m,1,69.1290359497,m,0.294226884842,1,
M,JMD,Nicholas M,2,circle2,x,1,69.5619359016,z,0.37307715416,0,
M,JMD,Nicholas M,2,circle2,x,2,69.5619359016,x,0.709176063538,1,
M,JMD,Nicholas M,1,circle1,z,1,70.4117138386,z,0.386798143387,1,
M,JMD,Nicholas M,4,circle4,m,1,70.9447739124,m,0.317728996277,1,
M,JMD,Nicholas M,3,circle3,n,1,71.411221981,n,0.346776008606,1,
M,JMD,Nicholas M,3,circle3,n,1,71.9109818935,n,0.43914103508,1,
M,JMD,Nicholas M,4,circle4,m,1,72.4938180447,m,0.351805925369,1,
M,JMD,Nicholas M,1,circle1,z,1,72.9938440323,z,0.331679821014,1,
M,JMD,Nicholas M,4,circle4,m,1,73.4767110348,m,0.264232873917,1,
M,JMD,Nicholas M,2,circle2,x,1,73.893337965,x,0.343669891357,1,
M,JMD,Nicholas M,1,circle1,z,1,74.3766570091,z,0.371891975403,1,
M,JMD,Nicholas M,4,circle4,m,1,74.8928878307,m,0.399648189545,1,
M,JMD,Nicholas M,3,circle3,n,1,75.4425728321,x,0.345375061035,0,
M,JMD,Nicholas M,3,circle3,n,2,75.4425728321,n,0.697636127472,1,
M,JMD,Nicholas M,3,circle3,n,1,76.2924640179,n,0.455044984818,1,
M,JMD,Nicholas M,4,circle4,m,1,76.8919658661,m,0.335626125336,1,
M,JMD,Nicholas M,1,circle1,z,1,77.3752520084,z,0.34775185585,1,
